0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 0.000000e+000 
6.072439e-011 7.027279e-010 0.000000e+000 0.000000e+000 0.000000e+000 1.524751e-009 
6.497558e-008 4.683453e-008 0.000000e+000 0.000000e+000 0.000000e+000 8.876756e-008 
6.015717e-008 4.218921e-008 0.000000e+000 0.000000e+000 0.000000e+000 7.662028e-008 
-2.690693e-008 -1.830757e-008 0.000000e+000 0.000000e+000 0.000000e+000 -4.204527e-008 
-4.598912e-008 -4.567262e-008 0.000000e+000 0.000000e+000 0.000000e+000 -9.325338e-008 
-3.820811e-009 1.524513e-008 0.000000e+000 0.000000e+000 0.000000e+000 6.689774e-008 
4.765960e-007 3.692372e-007 0.000000e+000 0.000000e+000 0.000000e+000 8.058155e-007 
1.054043e-006 8.167060e-007 0.000000e+000 0.000000e+000 0.000000e+000 1.764105e-006 
1.149260e-006 8.924333e-007 0.000000e+000 0.000000e+000 0.000000e+000 1.886981e-006 
6.487154e-007 4.386702e-007 0.000000e+000 0.000000e+000 0.000000e+000 9.634719e-007 
-7.024709e-008 -1.238864e-007 0.000000e+000 0.000000e+000 0.000000e+000 -1.563540e-007 
-6.369185e-007 -5.458470e-007 0.000000e+000 0.000000e+000 0.000000e+000 -1.127109e-006 
-7.764605e-007 -5.320382e-007 0.000000e+000 0.000000e+000 0.000000e+000 -1.038506e-006 
-3.554019e-007 -2.992378e-007 0.000000e+000 0.000000e+000 0.000000e+000 -6.807411e-007 
6.617313e-010 4.140610e-008 0.000000e+000 0.000000e+000 0.000000e+000 2.869879e-008 
9.519872e-008 -3.259176e-008 0.000000e+000 0.000000e+000 0.000000e+000 -1.440291e-007 
3.402974e-007 -8.610603e-008 0.000000e+000 0.000000e+000 0.000000e+000 -1.911320e-007 
2.179569e-007 5.190013e-008 0.000000e+000 0.000000e+000 0.000000e+000 2.610427e-007 
6.660549e-008 4.441735e-007 0.000000e+000 0.000000e+000 0.000000e+000 1.467665e-006 
-1.065695e-007 1.304241e-007 0.000000e+000 0.000000e+000 0.000000e+000 2.362945e-007 
-1.127344e-007 -1.626503e-007 0.000000e+000 0.000000e+000 0.000000e+000 -8.503298e-007 
-3.671104e-008 -1.292897e-007 0.000000e+000 0.000000e+000 0.000000e+000 -6.896487e-007 
-8.980791e-009 5.520836e-008 0.000000e+000 0.000000e+000 0.000000e+000 1.720002e-007 
-3.484973e-008 -4.741739e-007 0.000000e+000 0.000000e+000 0.000000e+000 -9.460844e-007 
-4.074066e-007 -6.048435e-007 0.000000e+000 0.000000e+000 0.000000e+000 -5.977234e-007 
-3.043903e-007 -1.106869e-006 0.000000e+000 0.000000e+000 0.000000e+000 -1.245511e-006 
-4.585267e-008 -6.485804e-008 0.000000e+000 0.000000e+000 0.000000e+000 2.920538e-007 
1.529149e-007 3.171934e-007 0.000000e+000 0.000000e+000 0.000000e+000 7.106811e-007 
1.458157e-007 4.844506e-007 0.000000e+000 0.000000e+000 0.000000e+000 9.509664e-007 
3.134677e-007 8.127284e-007 0.000000e+000 0.000000e+000 0.000000e+000 7.462166e-007 
2.856565e-007 1.559618e-007 0.000000e+000 0.000000e+000 0.000000e+000 3.496783e-007 
-1.342038e-007 1.617426e-007 0.000000e+000 0.000000e+000 0.000000e+000 9.276763e-007 
-2.213157e-006 -2.388127e-006 0.000000e+000 0.000000e+000 0.000000e+000 -3.181853e-006 
-4.352914e-006 -5.624787e-006 0.000000e+000 0.000000e+000 0.000000e+000 -8.550981e-006 
-5.102903e-006 -6.405832e-006 0.000000e+000 0.000000e+000 0.000000e+000 -9.350294e-006 
-3.753844e-006 -5.795864e-006 0.000000e+000 0.000000e+000 0.000000e+000 -9.083687e-006 
-1.325933e-006 -2.463409e-006 0.000000e+000 0.000000e+000 0.000000e+000 -3.396421e-006 
1.918994e-006 1.264702e-006 0.000000e+000 0.000000e+000 0.000000e+000 3.770365e-006 
4.023412e-006 3.015659e-006 0.000000e+000 0.000000e+000 0.000000e+000 5.355168e-006 
5.260030e-006 4.396967e-006 0.000000e+000 0.000000e+000 0.000000e+000 7.514298e-006 
3.705857e-006 3.729362e-006 0.000000e+000 0.000000e+000 0.000000e+000 5.993806e-006 
1.625949e-006 1.493222e-006 0.000000e+000 0.000000e+000 0.000000e+000 3.021193e-006 
-4.330423e-007 -1.085692e-007 0.000000e+000 0.000000e+000 0.000000e+000 -5.605104e-007 
-8.243760e-006 -1.819108e-006 0.000000e+000 0.000000e+000 0.000000e+000 -1.832452e-006 
-1.980505e-005 -5.180039e-006 0.000000e+000 0.000000e+000 0.000000e+000 -5.954220e-006 
-2.872364e-005 -8.340165e-006 0.000000e+000 0.000000e+000 0.000000e+000 -8.958156e-006 
-2.928785e-005 -8.468395e-006 0.000000e+000 0.000000e+000 0.000000e+000 -8.087065e-006 
-2.288947e-005 -7.951564e-006 0.000000e+000 0.000000e+000 0.000000e+000 -8.352858e-006 
-9.867097e-006 -5.678132e-006 0.000000e+000 0.000000e+000 0.000000e+000 -5.907201e-006 
4.955406e-006 -3.005469e-006 0.000000e+000 0.000000e+000 0.000000e+000 -4.519548e-006 
1.808629e-005 -1.012268e-006 0.000000e+000 0.000000e+000 0.000000e+000 -3.614021e-006 
2.568848e-005 3.098233e-006 0.000000e+000 0.000000e+000 0.000000e+000 3.208450e-006 
2.570109e-005 3.663772e-006 0.000000e+000 0.000000e+000 0.000000e+000 4.410596e-006 
1.878705e-005 6.178773e-007 0.000000e+000 0.000000e+000 0.000000e+000 -2.975230e-006 
7.461030e-006 -1.825000e-006 0.000000e+000 0.000000e+000 0.000000e+000 -6.122243e-006 
1.227827e-006 -8.237378e-007 0.000000e+000 0.000000e+000 0.000000e+000 -2.683936e-006 
-4.462938e-006 5.126962e-006 0.000000e+000 0.000000e+000 0.000000e+000 1.011234e-005 
