-3.137001e-005 5.262133e-005 0.000000e+000 1.005696e-003 0.000000e+000 0.000000e+000 3.787032e-001 -6.205783e-001 1.284361e+000 -9.354695e-005 1.574244e-004 0.000000e+000 3.007947e-003 0.000000e+000 0.000000e+000 -4.774673e-003 -2.327254e-003 -6.992791e-003 -8.076773e-004 
-4.167574e-005 6.997843e-005 0.000000e+000 1.337322e-003 0.000000e+000 0.000000e+000 3.781768e-001 -6.208349e-001 1.283591e+000 -1.127949e-004 1.902153e-004 0.000000e+000 3.633929e-003 0.000000e+000 0.000000e+000 -5.767366e-003 -2.811109e-003 -8.446649e-003 -1.178974e-003 
-5.398834e-005 9.076604e-005 0.000000e+000 1.734419e-003 0.000000e+000 0.000000e+000 3.775467e-001 -6.211420e-001 1.282668e+000 -1.336933e-004 2.260305e-004 0.000000e+000 4.317350e-003 0.000000e+000 0.000000e+000 -6.850642e-003 -3.339115e-003 -1.003317e-002 -1.663909e-003 
-6.846885e-005 1.152852e-004 0.000000e+000 2.202698e-003 0.000000e+000 0.000000e+000 3.768037e-001 -6.215041e-001 1.281580e+000 -1.561817e-004 2.648465e-004 0.000000e+000 5.057656e-003 0.000000e+000 0.000000e+000 -8.023432e-003 -3.910752e-003 -1.175079e-002 -2.282707e-003 
-8.527307e-005 1.438347e-004 0.000000e+000 2.747818e-003 0.000000e+000 0.000000e+000 3.759391e-001 -6.219256e-001 1.280313e+000 -1.801917e-004 3.066387e-004 0.000000e+000 5.854250e-003 0.000000e+000 0.000000e+000 -9.284579e-003 -4.525456e-003 -1.359782e-002 -3.057067e-003 
-1.045516e-004 1.767111e-004 0.000000e+000 3.375387e-003 0.000000e+000 0.000000e+000 3.749439e-001 -6.224106e-001 1.278856e+000 -2.056476e-004 3.513813e-004 0.000000e+000 6.706500e-003 0.000000e+000 0.000000e+000 -1.063284e-002 -5.182620e-003 -1.557242e-002 -4.010156e-003 
-1.264451e-004 2.142081e-004 0.000000e+000 4.090940e-003 0.000000e+000 0.000000e+000 3.738096e-001 -6.229635e-001 1.277194e+000 -2.324636e-004 3.990476e-004 0.000000e+000 7.613738e-003 0.000000e+000 0.000000e+000 -1.206688e-002 -5.881595e-003 -1.767266e-002 -5.166086e-003 
-1.510844e-004 2.566168e-004 0.000000e+000 4.899937e-003 0.000000e+000 0.000000e+000 3.725277e-001 -6.235883e-001 1.275317e+000 -2.605438e-004 4.496109e-004 0.000000e+000 8.575271e-003 0.000000e+000 0.000000e+000 -1.358529e-002 -6.621691e-003 -1.989646e-002 -6.549953e-003 
-1.785923e-004 3.042257e-004 0.000000e+000 5.807777e-003 0.000000e+000 0.000000e+000 3.710898e-001 -6.242892e-001 1.273211e+000 -2.897834e-004 5.030435e-004 0.000000e+000 9.590370e-003 0.000000e+000 0.000000e+000 -1.518656e-002 -7.402179e-003 -2.224162e-002 -8.188039e-003 
-2.090787e-004 3.573202e-004 0.000000e+000 6.819778e-003 0.000000e+000 0.000000e+000 3.694877e-001 -6.250701e-001 1.270865e+000 -3.200669e-004 5.593173e-004 0.000000e+000 1.065828e-002 0.000000e+000 0.000000e+000 -1.686912e-002 -8.222287e-003 -2.470583e-002 -1.010718e-002 
-2.426402e-004 4.161831e-004 0.000000e+000 7.941177e-003 0.000000e+000 0.000000e+000 3.677133e-001 -6.259349e-001 1.268266e+000 -3.512688e-004 6.184034e-004 0.000000e+000 1.177820e-002 0.000000e+000 0.000000e+000 -1.863131e-002 -9.081207e-003 -2.728666e-002 -1.233477e-002 
-2.793608e-004 4.810940e-004 0.000000e+000 9.177132e-003 0.000000e+000 0.000000e+000 3.657588e-001 -6.268876e-001 1.265404e+000 -3.832529e-004 6.802723e-004 0.000000e+000 1.294932e-002 0.000000e+000 0.000000e+000 -2.047139e-002 -9.978091e-003 -2.998156e-002 -1.489875e-002 
-3.193109e-004 5.523295e-004 0.000000e+000 1.053272e-002 0.000000e+000 0.000000e+000 3.636165e-001 -6.279318e-001 1.262266e+000 -4.158724e-004 7.448940e-004 0.000000e+000 1.417080e-002 0.000000e+000 0.000000e+000 -2.238754e-002 -1.091205e-002 -3.278788e-002 -1.782760e-002 
-3.625482e-004 6.301635e-004 0.000000e+000 1.201293e-002 0.000000e+000 0.000000e+000 3.612789e-001 -6.290712e-001 1.258842e+000 -4.489705e-004 8.122378e-004 0.000000e+000 1.544176e-002 0.000000e+000 0.000000e+000 -2.437787e-002 -1.188217e-002 -3.570284e-002 -2.115038e-002 
-4.091124e-004 7.148664e-004 0.000000e+000 1.362268e-002 0.000000e+000 0.000000e+000 3.587385e-001 -6.303094e-001 1.255122e+000 -4.823794e-004 8.822721e-004 0.000000e+000 1.676128e-002 0.000000e+000 0.000000e+000 -2.644042e-002 -1.288749e-002 -3.872356e-002 -2.489608e-002 
-4.590255e-004 8.067058e-004 0.000000e+000 1.536677e-002 0.000000e+000 0.000000e+000 3.559884e-001 -6.316499e-001 1.251094e+000 -5.159199e-004 9.549648e-004 0.000000e+000 1.812844e-002 0.000000e+000 0.000000e+000 -2.857314e-002 -1.392702e-002 -4.184706e-002 -2.909381e-002 
-5.122935e-004 9.059464e-004 0.000000e+000 1.724992e-002 0.000000e+000 0.000000e+000 3.530216e-001 -6.330959e-001 1.246749e+000 -5.494016e-004 1.030283e-003 0.000000e+000 1.954227e-002 0.000000e+000 0.000000e+000 -3.077395e-002 -1.499973e-002 -4.507027e-002 -3.377293e-002 
-5.689004e-004 1.012849e-003 0.000000e+000 1.927675e-002 0.000000e+000 0.000000e+000 3.498315e-001 -6.346509e-001 1.242077e+000 -5.826238e-004 1.108194e-003 0.000000e+000 2.100178e-002 0.000000e+000 0.000000e+000 -3.304066e-002 -1.610456e-002 -4.839001e-002 -3.896225e-002 
-6.288083e-004 1.127671e-003 0.000000e+000 2.145178e-002 0.000000e+000 0.000000e+000 3.464114e-001 -6.363179e-001 1.237068e+000 -6.153751e-004 1.188660e-003 0.000000e+000 2.250593e-002 0.000000e+000 0.000000e+000 -3.537104e-002 -1.724042e-002 -5.180298e-002 -4.469007e-002 
-6.919571e-004 1.250666e-003 0.000000e+000 2.377941e-002 0.000000e+000 0.000000e+000 3.427552e-001 -6.381000e-001 1.231713e+000 -6.474337e-004 1.271644e-003 0.000000e+000 2.405366e-002 0.000000e+000 0.000000e+000 -3.776278e-002 -1.840620e-002 -5.530583e-002 -5.098416e-002 
-7.582649e-004 1.382083e-003 0.000000e+000 2.626393e-002 0.000000e+000 0.000000e+000 3.388569e-001 -6.400001e-001 1.226004e+000 -6.785669e-004 1.357108e-003 0.000000e+000 2.564387e-002 0.000000e+000 0.000000e+000 -4.021353e-002 -1.960074e-002 -5.889511e-002 -5.787178e-002 
-8.276279e-004 1.522169e-003 0.000000e+000 2.890955e-002 0.000000e+000 0.000000e+000 3.347106e-001 -6.420210e-001 1.219932e+000 -7.085319e-004 1.445009e-003 0.000000e+000 2.727543e-002 0.000000e+000 0.000000e+000 -4.272088e-002 -2.082285e-002 -6.256726e-002 -6.537964e-002 
-8.999197e-004 1.671164e-003 0.000000e+000 3.172034e-002 0.000000e+000 0.000000e+000 3.303109e-001 -6.441655e-001 1.213488e+000 -7.370752e-004 1.535306e-003 0.000000e+000 2.894717e-002 0.000000e+000 0.000000e+000 -4.528233e-002 -2.207135e-002 -6.631866e-002 -7.353388e-002 
-9.749834e-004 1.829305e-003 0.000000e+000 3.470024e-002 0.000000e+000 0.000000e+000 3.256524e-001 -6.464361e-001 1.206665e+000 -7.639375e-004 1.627950e-003 0.000000e+000 3.065785e-002 0.000000e+000 0.000000e+000 -4.789537e-002 -2.334499e-002 -7.014562e-002 -8.235892e-002 
-1.052638e-003 1.996826e-003 0.000000e+000 3.785311e-002 0.000000e+000 0.000000e+000 3.207302e-001 -6.488353e-001 1.199456e+000 -7.888440e-004 1.722894e-003 0.000000e+000 3.240623e-002 0.000000e+000 0.000000e+000 -5.055743e-002 -2.464252e-002 -7.404435e-002 -9.187883e-002 
-1.132677e-003 2.173956e-003 0.000000e+000 4.118266e-002 0.000000e+000 0.000000e+000 3.155394e-001 -6.513654e-001 1.191854e+000 -8.115103e-004 1.820088e-003 0.000000e+000 3.419102e-002 0.000000e+000 0.000000e+000 -5.326586e-002 -2.596265e-002 -7.801101e-002 -1.021166e-001 
-1.214860e-003 2.360918e-003 0.000000e+000 4.469249e-002 0.000000e+000 0.000000e+000 3.100756e-001 -6.540285e-001 1.183852e+000 -8.316464e-004 1.919476e-003 0.000000e+000 3.601086e-002 0.000000e+000 0.000000e+000 -5.601800e-002 -2.730409e-002 -8.204168e-002 -1.130936e-001 
-1.298920e-003 2.557928e-003 0.000000e+000 4.838601e-002 0.000000e+000 0.000000e+000 3.043344e-001 -6.568269e-001 1.175444e+000 -8.489561e-004 2.020998e-003 0.000000e+000 3.786436e-002 0.000000e+000 0.000000e+000 -5.881113e-002 -2.866551e-002 -8.613238e-002 -1.248294e-001 
-1.384556e-003 2.765194e-003 0.000000e+000 5.226652e-002 0.000000e+000 0.000000e+000 2.983121e-001 -6.597623e-001 1.166624e+000 -8.631374e-004 2.124586e-003 0.000000e+000 3.975004e-002 0.000000e+000 0.000000e+000 -6.164249e-002 -3.004556e-002 -9.027909e-002 -1.373423e-001 
-1.471439e-003 2.982919e-003 0.000000e+000 5.633712e-002 0.000000e+000 0.000000e+000 2.920047e-001 -6.628366e-001 1.157386e+000 -8.738821e-004 2.230170e-003 0.000000e+000 4.166636e-002 0.000000e+000 0.000000e+000 -6.450930e-002 -3.144289e-002 -9.447770e-002 -1.506486e-001 
-1.559209e-003 3.211296e-003 0.000000e+000 6.060080e-002 0.000000e+000 0.000000e+000 2.854091e-001 -6.660514e-001 1.147727e+000 -8.808764e-004 2.337673e-003 0.000000e+000 4.361175e-002 0.000000e+000 0.000000e+000 -6.740872e-002 -3.285612e-002 -9.872407e-002 -1.647631e-001 
-1.647475e-003 3.450513e-003 0.000000e+000 6.506038e-002 0.000000e+000 0.000000e+000 2.785220e-001 -6.694083e-001 1.137640e+000 -8.838002e-004 2.447013e-003 0.000000e+000 4.558456e-002 0.000000e+000 0.000000e+000 -7.033789e-002 -3.428384e-002 -1.030140e-001 -1.796989e-001 
-1.735814e-003 3.700751e-003 0.000000e+000 6.971852e-002 0.000000e+000 0.000000e+000 2.713406e-001 -6.729086e-001 1.127123e+000 -8.823276e-004 2.558101e-003 0.000000e+000 4.758308e-002 0.000000e+000 0.000000e+000 -7.329392e-002 -3.572466e-002 -1.073433e-001 -1.954677e-001 
-1.823776e-003 3.962183e-003 0.000000e+000 7.457774e-002 0.000000e+000 0.000000e+000 2.638624e-001 -6.765536e-001 1.116170e+000 -8.761273e-004 2.670846e-003 0.000000e+000 4.960554e-002 0.000000e+000 0.000000e+000 -7.627389e-002 -3.717715e-002 -1.117076e-001 -2.120793e-001 
-1.910879e-003 4.234962e-003 0.000000e+000 7.964027e-002 0.000000e+000 0.000000e+000 2.560852e-001 -6.803444e-001 1.104780e+000 -8.648851e-004 2.785142e-003 0.000000e+000 5.165009e-002 0.000000e+000 0.000000e+000 -7.927487e-002 -3.863987e-002 -1.161027e-001 -2.295410e-001 
-1.996599e-003 4.519241e-003 0.000000e+000 8.490825e-002 0.000000e+000 0.000000e+000 2.480069e-001 -6.842818e-001 1.092949e+000 -8.482673e-004 2.900878e-003 0.000000e+000 5.371478e-002 0.000000e+000 0.000000e+000 -8.229388e-002 -4.011139e-002 -1.205243e-001 -2.478581e-001 
-2.080369e-003 4.815166e-003 0.000000e+000 9.038366e-002 0.000000e+000 0.000000e+000 2.396259e-001 -6.883669e-001 1.080674e+000 -8.259319e-004 3.017937e-003 0.000000e+000 5.579762e-002 0.000000e+000 0.000000e+000 -8.532796e-002 -4.159024e-002 -1.249679e-001 -2.670339e-001 
-2.161598e-003 5.122865e-003 0.000000e+000 9.606824e-002 0.000000e+000 0.000000e+000 2.309409e-001 -6.926001e-001 1.067955e+000 -7.975466e-004 3.136194e-003 0.000000e+000 5.789651e-002 0.000000e+000 0.000000e+000 -8.837410e-002 -4.307498e-002 -1.294291e-001 -2.870698e-001 
-2.239664e-003 5.442452e-003 0.000000e+000 1.019635e-001 0.000000e+000 0.000000e+000 2.219508e-001 -6.969820e-001 1.054788e+000 -7.627895e-004 3.255511e-003 0.000000e+000 6.000928e-002 0.000000e+000 0.000000e+000 -9.142930e-002 -4.456414e-002 -1.339036e-001 -3.079648e-001 
-2.313916e-003 5.774022e-003 0.000000e+000 1.080707e-001 0.000000e+000 0.000000e+000 2.126548e-001 -7.015130e-001 1.041174e+000 -7.213484e-004 3.375741e-003 0.000000e+000 6.213367e-002 0.000000e+000 0.000000e+000 -9.449055e-002 -4.605624e-002 -1.383870e-001 -3.297157e-001 
-2.383674e-003 6.117656e-003 0.000000e+000 1.143908e-001 0.000000e+000 0.000000e+000 2.030525e-001 -7.061933e-001 1.027111e+000 -6.729214e-004 3.496727e-003 0.000000e+000 6.426732e-002 0.000000e+000 0.000000e+000 -9.755482e-002 -4.754982e-002 -1.428748e-001 -3.523173e-001 
-2.448228e-003 6.473415e-003 0.000000e+000 1.209246e-001 0.000000e+000 0.000000e+000 1.931438e-001 -7.110230e-001 1.012599e+000 -6.172162e-004 3.618300e-003 0.000000e+000 6.640780e-002 0.000000e+000 0.000000e+000 -1.006191e-001 -4.904339e-002 -1.473626e-001 -3.757620e-001 
-2.506840e-003 6.841347e-003 0.000000e+000 1.276727e-001 0.000000e+000 0.000000e+000 1.829288e-001 -7.160019e-001 9.976382e-001 -5.539509e-004 3.740283e-003 0.000000e+000 6.855259e-002 0.000000e+000 0.000000e+000 -1.036803e-001 -5.053549e-002 -1.518460e-001 -4.000402e-001 
-2.558744e-003 7.221482e-003 0.000000e+000 1.346352e-001 0.000000e+000 0.000000e+000 1.724080e-001 -7.211300e-001 9.822298e-001 -4.828534e-004 3.862486e-003 0.000000e+000 7.069906e-002 0.000000e+000 0.000000e+000 -1.067355e-001 -5.202465e-002 -1.563205e-001 -4.251400e-001 
-2.603143e-003 7.613831e-003 0.000000e+000 1.418124e-001 0.000000e+000 0.000000e+000 1.615820e-001 -7.264067e-001 9.663745e-001 -4.036617e-004 3.984712e-003 0.000000e+000 7.284451e-002 0.000000e+000 0.000000e+000 -1.097817e-001 -5.350939e-002 -1.607818e-001 -4.510473e-001 
-2.639212e-003 8.018393e-003 0.000000e+000 1.492038e-001 0.000000e+000 0.000000e+000 1.504520e-001 -7.318317e-001 9.500740e-001 -3.161237e-004 4.106750e-003 0.000000e+000 7.498616e-002 0.000000e+000 0.000000e+000 -1.128158e-001 -5.498825e-002 -1.652254e-001 -4.777460e-001 
-2.666096e-003 8.435146e-003 0.000000e+000 1.568092e-001 0.000000e+000 0.000000e+000 1.390194e-001 -7.374041e-001 9.333302e-001 -2.199974e-004 4.228383e-003 0.000000e+000 7.712114e-002 0.000000e+000 0.000000e+000 -1.158348e-001 -5.645976e-002 -1.696469e-001 -5.052175e-001 
-2.682942e-003 8.864036e-003 0.000000e+000 1.646277e-001 0.000000e+000 0.000000e+000 1.272857e-001 -7.431233e-001 9.161455e-001 -1.150832e-004 4.349381e-003 0.000000e+000 7.924650e-002 0.000000e+000 0.000000e+000 -1.188357e-001 -5.792249e-002 -1.740420e-001 -5.334411e-001 
-2.688861e-003 9.304983e-003 0.000000e+000 1.726580e-001 0.000000e+000 0.000000e+000 1.152529e-001 -7.489883e-001 8.985228e-001 -1.206977e-006 4.469502e-003 0.000000e+000 8.135921e-002 0.000000e+000 0.000000e+000 -1.218157e-001 -5.937497e-002 -1.784063e-001 -5.623939e-001 
-2.682926e-003 9.757889e-003 0.000000e+000 1.808989e-001 0.000000e+000 0.000000e+000 1.029233e-001 -7.549979e-001 8.804654e-001 1.218025e-004 4.588487e-003 0.000000e+000 8.345609e-002 0.000000e+000 0.000000e+000 -1.247717e-001 -6.081579e-002 -1.827356e-001 -5.920513e-001 
-2.664206e-003 1.022263e-002 0.000000e+000 1.893486e-001 0.000000e+000 0.000000e+000 9.029947e-002 -7.611510e-001 8.619770e-001 2.540819e-004 4.706073e-003 0.000000e+000 8.553394e-002 0.000000e+000 0.000000e+000 -1.277009e-001 -6.224352e-002 -1.870256e-001 -6.223862e-001 
-2.631771e-003 1.069905e-002 0.000000e+000 1.980050e-001 0.000000e+000 0.000000e+000 7.738415e-002 -7.674461e-001 8.430618e-001 3.957332e-004 4.821986e-003 0.000000e+000 8.758947e-002 0.000000e+000 0.000000e+000 -1.306003e-001 -6.365674e-002 -1.912719e-001 -6.533692e-001 
-2.584688e-003 1.118698e-002 0.000000e+000 2.068657e-001 0.000000e+000 0.000000e+000 6.418049e-002 -7.738818e-001 8.237242e-001 5.468240e-004 4.935947e-003 0.000000e+000 8.961938e-002 0.000000e+000 0.000000e+000 -1.334671e-001 -6.505407e-002 -1.954705e-001 -6.849684e-001 
-2.522021e-003 1.168618e-002 0.000000e+000 2.159280e-001 0.000000e+000 0.000000e+000 5.069190e-002 -7.804564e-001 8.039694e-001 7.073870e-004 5.047667e-003 0.000000e+000 9.162030e-002 0.000000e+000 0.000000e+000 -1.362985e-001 -6.643413e-002 -1.996172e-001 -7.171497e-001 
-2.442836e-003 1.219644e-002 0.000000e+000 2.251888e-001 0.000000e+000 0.000000e+000 3.692207e-002 -7.871680e-001 7.838026e-001 8.774207e-004 5.156853e-003 0.000000e+000 9.358881e-002 0.000000e+000 0.000000e+000 -1.390916e-001 -6.779554e-002 -2.037080e-001 -7.498764e-001 
-2.346195e-003 1.271747e-002 0.000000e+000 2.346446e-001 0.000000e+000 0.000000e+000 2.287494e-002 -7.940148e-001 7.632298e-001 1.056889e-003 5.263200e-003 0.000000e+000 9.552144e-002 0.000000e+000 0.000000e+000 -1.418438e-001 -6.913698e-002 -2.077386e-001 -7.831094e-001 
-2.231158e-003 1.324897e-002 0.000000e+000 2.442917e-001 0.000000e+000 0.000000e+000 8.554768e-003 -8.009947e-001 7.422571e-001 1.245720e-003 5.366398e-003 0.000000e+000 9.741467e-002 0.000000e+000 0.000000e+000 -1.445522e-001 -7.045712e-002 -2.117053e-001 -8.168075e-001 
-2.096785e-003 1.379062e-002 0.000000e+000 2.541260e-001 0.000000e+000 0.000000e+000 -6.033953e-003 -8.081055e-001 7.208910e-001 1.443809e-003 5.466129e-003 0.000000e+000 9.926494e-002 0.000000e+000 0.000000e+000 -1.472143e-001 -7.175464e-002 -2.156040e-001 -8.509267e-001 
-1.942135e-003 1.434206e-002 0.000000e+000 2.641431e-001 0.000000e+000 0.000000e+000 -2.088645e-002 -8.153449e-001 6.991386e-001 1.651015e-003 5.562068e-003 0.000000e+000 1.010686e-001 0.000000e+000 0.000000e+000 -1.498273e-001 -7.302828e-002 -2.194310e-001 -8.854209e-001 
-1.766312e-003 1.490289e-002 0.000000e+000 2.743381e-001 0.000000e+000 0.000000e+000 -3.599769e-002 -8.227103e-001 6.770073e-001 1.867149e-003 5.653894e-003 0.000000e+000 1.028222e-001 0.000000e+000 0.000000e+000 -1.523888e-001 -7.427678e-002 -2.231824e-001 -9.202404e-001 
-1.568441e-003 1.547269e-002 0.000000e+000 2.847058e-001 0.000000e+000 0.000000e+000 -5.136240e-002 -8.301993e-001 6.545048e-001 2.091967e-003 5.741285e-003 0.000000e+000 1.045220e-001 0.000000e+000 0.000000e+000 -1.548961e-001 -7.549890e-002 -2.268545e-001 -9.553325e-001 
-1.347654e-003 1.605099e-002 0.000000e+000 2.952406e-001 0.000000e+000 0.000000e+000 -6.697503e-002 -8.378092e-001 6.316392e-001 2.325189e-003 5.823910e-003 0.000000e+000 1.061645e-001 0.000000e+000 0.000000e+000 -1.573469e-001 -7.669343e-002 -2.304438e-001 -9.906420e-001 
-1.103124e-003 1.663730e-002 0.000000e+000 3.059366e-001 0.000000e+000 0.000000e+000 -8.282980e-002 -8.455371e-001 6.084189e-001 2.566491e-003 5.901446e-003 0.000000e+000 1.077462e-001 0.000000e+000 0.000000e+000 -1.597386e-001 -7.785921e-002 -2.339467e-001 -1.026110e+000 
-8.340667e-004 1.723109e-002 0.000000e+000 3.167876e-001 0.000000e+000 0.000000e+000 -9.892070e-002 -8.533800e-001 5.848529e-001 2.815504e-003 5.973575e-003 0.000000e+000 1.092635e-001 0.000000e+000 0.000000e+000 -1.620690e-001 -7.899507e-002 -2.373596e-001 -1.061675e+000 
-5.397412e-004 1.783182e-002 0.000000e+000 3.277870e-001 0.000000e+000 0.000000e+000 -1.152415e-001 -8.613350e-001 5.609501e-001 3.071819e-003 6.039986e-003 0.000000e+000 1.107131e-001 0.000000e+000 0.000000e+000 -1.643357e-001 -8.009991e-002 -2.406794e-001 -1.097270e+000 
-2.194486e-004 1.843889e-002 0.000000e+000 3.389278e-001 0.000000e+000 0.000000e+000 -1.317856e-001 -8.693989e-001 5.367202e-001 3.334978e-003 6.100374e-003 0.000000e+000 1.120915e-001 0.000000e+000 0.000000e+000 -1.665365e-001 -8.117261e-002 -2.439026e-001 -1.132826e+000 
1.274668e-004 1.905169e-002 0.000000e+000 3.502028e-001 0.000000e+000 0.000000e+000 -1.485465e-001 -8.775685e-001 5.121729e-001 3.604484e-003 6.154439e-003 0.000000e+000 1.133955e-001 0.000000e+000 0.000000e+000 -1.686692e-001 -8.221214e-002 -2.470261e-001 -1.168270e+000 
5.016184e-004 1.966956e-002 0.000000e+000 3.616044e-001 0.000000e+000 0.000000e+000 -1.655171e-001 -8.858402e-001 4.873184e-001 3.879792e-003 6.201890e-003 0.000000e+000 1.146219e-001 0.000000e+000 0.000000e+000 -1.707318e-001 -8.321746e-002 -2.500468e-001 -1.203525e+000 
9.035752e-004 2.029184e-002 0.000000e+000 3.731246e-001 0.000000e+000 0.000000e+000 -1.826904e-001 -8.942108e-001 4.621671e-001 4.160317e-003 6.242441e-003 0.000000e+000 1.157674e-001 0.000000e+000 0.000000e+000 -1.727221e-001 -8.418758e-002 -2.529618e-001 -1.238512e+000 
1.333821e-003 2.091782e-002 0.000000e+000 3.847552e-001 0.000000e+000 0.000000e+000 -2.000591e-001 -9.026765e-001 4.367297e-001 4.445443e-003 6.275830e-003 0.000000e+000 1.168292e-001 0.000000e+000 0.000000e+000 -1.746382e-001 -8.512154e-002 -2.557681e-001 -1.273146e+000 
1.792782e-003 2.154677e-002 0.000000e+000 3.964876e-001 0.000000e+000 0.000000e+000 -2.176156e-001 -9.112338e-001 4.110172e-001 4.734500e-003 6.301806e-003 0.000000e+000 1.178044e-001 0.000000e+000 0.000000e+000 -1.764783e-001 -8.601843e-002 -2.584630e-001 -1.307338e+000 
2.280824e-003 2.217792e-002 0.000000e+000 4.083131e-001 0.000000e+000 0.000000e+000 -2.353522e-001 -9.198790e-001 3.850409e-001 5.026781e-003 6.320129e-003 0.000000e+000 1.186901e-001 0.000000e+000 0.000000e+000 -1.782405e-001 -8.687735e-002 -2.610438e-001 -1.340995e+000 
2.798231e-003 2.281052e-002 0.000000e+000 4.202225e-001 0.000000e+000 0.000000e+000 -2.532610e-001 -9.286080e-001 3.588123e-001 5.321555e-003 6.330588e-003 0.000000e+000 1.194839e-001 0.000000e+000 0.000000e+000 -1.799231e-001 -8.769745e-002 -2.635080e-001 -1.374023e+000 
3.345212e-003 2.344375e-002 0.000000e+000 4.322066e-001 0.000000e+000 0.000000e+000 -2.713341e-001 -9.374171e-001 3.323433e-001 5.618064e-003 6.332991e-003 0.000000e+000 1.201834e-001 0.000000e+000 0.000000e+000 -1.815243e-001 -8.847794e-002 -2.658532e-001 -1.406323e+000 
3.921894e-003 2.407683e-002 0.000000e+000 4.442558e-001 0.000000e+000 0.000000e+000 -2.895631e-001 -9.463023e-001 3.056457e-001 5.915525e-003 6.327170e-003 0.000000e+000 1.207864e-001 0.000000e+000 0.000000e+000 -1.830428e-001 -8.921804e-002 -2.680770e-001 -1.437794e+000 
4.528330e-003 2.470890e-002 0.000000e+000 4.563605e-001 0.000000e+000 0.000000e+000 -3.079398e-001 -9.552594e-001 2.787320e-001 6.213128e-003 6.312980e-003 0.000000e+000 1.212909e-001 0.000000e+000 0.000000e+000 -1.844768e-001 -8.991701e-002 -2.701772e-001 -1.468332e+000 
5.164490e-003 2.533915e-002 0.000000e+000 4.685107e-001 0.000000e+000 0.000000e+000 -3.264556e-001 -9.642843e-001 2.516145e-001 6.510039e-003 6.290302e-003 0.000000e+000 1.216953e-001 0.000000e+000 0.000000e+000 -1.858251e-001 -9.057418e-002 -2.721518e-001 -1.497831e+000 
