2.100000e+00 -7.146654e-04 -3.678060e-05 -1.258151e-04 4.595034e-03 4.620879e-04 4.409048e-03 -1.000324e-03 -4.859147e-05 -1.840392e-04 6.492908e-03 6.264955e-04 6.271787e-03 
2.200000e+00 -8.192587e-04 -4.181655e-05 -1.451807e-04 5.274874e-03 5.272863e-04 5.066379e-03 -1.092056e-03 -5.211237e-05 -2.034837e-04 7.108143e-03 6.775396e-04 6.879587e-03 
2.300000e+00 -9.331790e-04 -4.719895e-05 -1.665550e-04 6.017513e-03 5.976002e-04 5.785915e-03 -1.186872e-03 -5.552462e-05 -2.242055e-04 7.748883e-03 7.288192e-04 7.515831e-03 
2.400000e+00 -1.056727e-03 -5.291526e-05 -1.900682e-04 6.825485e-03 6.730406e-04 6.570507e-03 -1.284595e-03 -5.878356e-05 -2.462709e-04 8.414748e-03 7.800139e-04 8.180706e-03 
2.500000e+00 -1.190186e-03 -5.894819e-05 -2.158574e-04 7.701280e-03 7.535877e-04 7.423023e-03 -1.385036e-03 -6.184185e-05 -2.697503e-04 9.105332e-03 8.307971e-04 8.874421e-03 
2.600000e+00 -1.333815e-03 -6.527485e-05 -2.440683e-04 8.647350e-03 8.391809e-04 8.346363e-03 -1.487998e-03 -6.464924e-05 -2.947183e-04 9.820216e-03 8.808315e-04 9.597213e-03 
2.700000e+00 -1.487860e-03 -7.186795e-05 -2.748533e-04 9.666111e-03 9.297241e-04 9.343446e-03 -1.593270e-03 -6.715249e-05 -3.212549e-04 1.055896e-02 9.297636e-04 1.034935e-02 
2.800000e+00 -1.652541e-03 -7.869426e-05 -3.083733e-04 1.075993e-02 1.025088e-03 1.041722e-02 -1.700633e-03 -6.929606e-05 -3.494423e-04 1.132111e-02 9.772465e-04 1.113111e-02 
2.900000e+00 -1.828054e-03 -8.571457e-05 -3.447981e-04 1.193111e-02 1.125112e-03 1.157066e-02 -1.809855e-03 -7.102207e-05 -3.793654e-04 1.210615e-02 1.022940e-03 1.194278e-02 
3.000000e+00 -2.014571e-03 -9.288374e-05 -3.843061e-04 1.318192e-02 1.229601e-03 1.280678e-02 -1.920695e-03 -7.227035e-05 -4.111112e-04 1.291355e-02 1.066510e-03 1.278466e-02 
3.100000e+00 -2.212241e-03 -1.001506e-04 -4.270842e-04 1.451456e-02 1.338327e-03 1.412861e-02 -2.032898e-03 -7.297840e-05 -4.447696e-04 1.374276e-02 1.107630e-03 1.365707e-02 
3.200000e+00 -2.421185e-03 -1.074582e-04 -4.733280e-04 1.593117e-02 1.451030e-03 1.553922e-02 -2.146200e-03 -7.308140e-05 -4.804328e-04 1.459318e-02 1.145980e-03 1.456031e-02 
3.300000e+00 -2.641504e-03 -1.147433e-04 -5.232420e-04 1.743387e-02 1.567419e-03 1.704171e-02 -2.260326e-03 -7.251224e-05 -5.181953e-04 1.546417e-02 1.181246e-03 1.549472e-02 
3.400000e+00 -2.873265e-03 -1.219355e-04 -5.770400e-04 1.902466e-02 1.687178e-03 1.863921e-02 -2.374989e-03 -7.120255e-05 -5.581503e-04 1.635507e-02 1.213153e-03 1.646060e-02 
3.500000e+00 -3.116507e-03 -1.289569e-04 -6.349470e-04 2.070550e-02 1.809948e-03 2.033488e-02 -2.489889e-03 -6.908179e-05 -6.003930e-04 1.726514e-02 1.241441e-03 1.745826e-02 
3.600000e+00 -3.371240e-03 -1.357228e-04 -6.971973e-04 2.247829e-02 1.935346e-03 2.213193e-02 -2.604719e-03 -6.607780e-05 -6.450182e-04 1.819362e-02 1.265876e-03 1.848800e-02 
3.700000e+00 -3.637441e-03 -1.421411e-04 -7.640337e-04 2.434483e-02 2.062978e-03 2.403357e-02 -2.719157e-03 -6.211764e-05 -6.921181e-04 1.913969e-02 1.286274e-03 1.955007e-02 
3.800000e+00 -3.915052e-03 -1.481124e-04 -8.357077e-04 2.630681e-02 2.192440e-03 2.604304e-02 -2.832873e-03 -5.712752e-05 -7.417818e-04 2.010246e-02 1.302497e-03 2.064469e-02 
3.900000e+00 -4.203983e-03 -1.535298e-04 -9.124796e-04 2.836586e-02 2.323317e-03 2.816361e-02 -2.945528e-03 -5.103288e-05 -7.940954e-04 2.108100e-02 1.314456e-03 2.177203e-02 
4.000000e+00 -4.504110e-03 -1.582792e-04 -9.946183e-04 3.052350e-02 2.455183e-03 3.039854e-02 -3.056771e-03 -4.375831e-05 -8.491422e-04 2.207431e-02 1.322110e-03 2.293220e-02 
4.100000e+00 -4.815275e-03 -1.622390e-04 -1.082401e-03 3.278117e-02 2.587604e-03 3.275114e-02 -3.166240e-03 -3.522761e-05 -9.070025e-04 2.308135e-02 1.325465e-03 2.412531e-02 
4.200000e+00 -5.137284e-03 -1.652802e-04 -1.176114e-03 3.514018e-02 2.720151e-03 3.522469e-02 -3.273567e-03 -2.536449e-05 -9.677514e-04 2.410100e-02 1.324589e-03 2.535137e-02 
4.300000e+00 -5.469904e-03 -1.672655e-04 -1.276047e-03 3.760173e-02 2.852414e-03 3.782247e-02 -3.378375e-03 -1.409330e-05 -1.031456e-03 2.513208e-02 1.319634e-03 2.661030e-02 
4.400000e+00 -5.812862e-03 -1.680500e-04 -1.382503e-03 4.016692e-02 2.983972e-03 4.054781e-02 -3.480275e-03 -1.337736e-06 -1.098179e-03 2.617336e-02 1.310810e-03 2.790198e-02 
4.500000e+00 -6.165850e-03 -1.674812e-04 -1.495787e-03 4.283671e-02 3.114448e-03 4.340397e-02 -3.578874e-03 1.297721e-05 -1.167975e-03 2.722353e-02 1.298408e-03 2.922615e-02 
4.600000e+00 -6.528516e-03 -1.653996e-04 -1.616206e-03 4.561191e-02 3.243513e-03 4.639417e-02 -3.673776e-03 2.892517e-05 -1.240887e-03 2.828124e-02 1.282805e-03 3.058246e-02 
4.700000e+00 -6.900470e-03 -1.616386e-04 -1.744073e-03 4.849319e-02 3.370881e-03 4.952157e-02 -3.764580e-03 4.657842e-05 -1.316949e-03 2.934506e-02 1.264461e-03 3.197042e-02 
4.800000e+00 -7.281282e-03 -1.560243e-04 -1.879703e-03 5.148108e-02 3.496316e-03 5.278930e-02 -3.850878e-03 6.600786e-05 -1.396186e-03 3.041353e-02 1.243919e-03 3.338942e-02 
4.900000e+00 -7.670480e-03 -1.483755e-04 -2.023415e-03 5.457598e-02 3.619625e-03 5.620044e-02 -3.932263e-03 8.728299e-05 -1.478611e-03 3.148512e-02 1.221806e-03 3.483872e-02 
5.000000e+00 -8.067555e-03 -1.385041e-04 -2.175529e-03 5.777814e-02 3.740668e-03 5.975799e-02 -4.008319e-03 1.104718e-04 -1.564230e-03 3.255824e-02 1.198832e-03 3.631749e-02 
5.100000e+00 -8.471954e-03 -1.262160e-04 -2.336364e-03 6.108762e-02 3.859408e-03 6.346484e-02 -4.078638e-03 1.356385e-04 -1.653032e-03 3.363128e-02 1.175795e-03 3.782467e-02 
5.200000e+00 -8.883080e-03 -1.113093e-04 -2.506238e-03 6.450434e-02 3.975872e-03 6.732380e-02 -4.142809e-03 1.628457e-04 -1.744993e-03 3.470256e-02 1.153595e-03 3.935907e-02 
5.300000e+00 -9.300297e-03 -9.357675e-05 -2.685467e-03 6.802802e-02 4.090186e-03 7.133753e-02 -4.200423e-03 1.921526e-04 -1.840077e-03 3.577038e-02 1.133208e-03 4.091933e-02 
5.400000e+00 -9.722931e-03 -7.280583e-05 -2.874360e-03 7.165824e-02 4.202589e-03 7.550853e-02 -4.251082e-03 2.236141e-04 -1.938233e-03 3.683303e-02 1.115679e-03 4.250389e-02 
5.500000e+00 -1.015027e-02 -4.877911e-05 -3.073219e-03 7.539440e-02 4.313432e-03 7.983912e-02 -4.294395e-03 2.572811e-04 -2.039394e-03 3.788876e-02 1.102123e-03 4.411100e-02 
5.600000e+00 -1.058155e-02 -2.127405e-05 -3.282338e-03 7.923571e-02 4.423177e-03 8.433143e-02 -4.329978e-03 2.932006e-04 -2.143480e-03 3.893584e-02 1.093723e-03 4.573872e-02 
5.700000e+00 -1.101599e-02 9.936946e-06 -3.502006e-03 8.318122e-02 4.532398e-03 8.898744e-02 -4.357457e-03 3.314152e-04 -2.250393e-03 3.997249e-02 1.091734e-03 4.738492e-02 
5.800000e+00 -1.145276e-02 4.508578e-05 -3.732504e-03 8.722980e-02 4.641789e-03 9.380891e-02 -4.376466e-03 3.719632e-04 -2.360023e-03 4.099695e-02 1.097462e-03 4.904729e-02 
5.900000e+00 -1.189100e-02 8.440673e-05 -3.974094e-03 9.138016e-02 4.752191e-03 9.879731e-02 -4.386663e-03 4.148762e-04 -2.472242e-03 4.200748e-02 1.112234e-03 5.072327e-02 
6.000000e+00 -1.232979e-02 1.281393e-04 -4.227031e-03 9.563079e-02 4.864583e-03 1.039539e-01 -4.387713e-03 4.601814e-04 -2.586904e-03 4.300234e-02 1.137455e-03 5.241011e-02 
6.100000e+00 -1.276822e-02 1.765242e-04 -4.491553e-03 9.998004e-02 4.980081e-03 1.092796e-01 -4.379304e-03 5.078991e-04 -2.703851e-03 4.397982e-02 1.174515e-03 5.410484e-02 
6.200000e+00 -1.320532e-02 2.298025e-04 -4.767877e-03 1.044261e-01 5.099935e-03 1.147751e-01 -4.361150e-03 5.580426e-04 -2.822906e-03 4.493828e-02 1.224782e-03 5.580431e-02 
6.300000e+00 -1.364011e-02 2.882162e-04 -5.056203e-03 1.089670e-01 5.225529e-03 1.204406e-01 -4.332987e-03 6.106177e-04 -2.943879e-03 4.587611e-02 1.289601e-03 5.750517e-02 
6.400000e+00 -1.407158e-02 3.520077e-04 -5.356711e-03 1.136006e-01 5.358384e-03 1.262761e-01 -4.294579e-03 6.656233e-04 -3.066562e-03 4.679176e-02 1.370294e-03 5.920388e-02 
6.500000e+00 -1.449868e-02 4.214202e-04 -5.669562e-03 1.183246e-01 5.500153e-03 1.322811e-01 -4.245710e-03 7.230510e-04 -3.190734e-03 4.768372e-02 1.468160e-03 6.089667e-02 
6.600000e+00 -1.492037e-02 4.966965e-04 -5.994896e-03 1.231365e-01 5.652620e-03 1.384550e-01 -4.186194e-03 7.828847e-04 -3.316158e-03 4.855055e-02 1.584455e-03 6.257964e-02 
6.700000e+00 -1.533557e-02 5.780751e-04 -6.332825e-03 1.280338e-01 5.817676e-03 1.447966e-01 -4.115882e-03 8.450986e-04 -3.442584e-03 4.939090e-02 1.720297e-03 6.424869e-02 
6.800000e+00 -1.574318e-02 6.657937e-04 -6.683436e-03 1.330138e-01 5.997355e-03 1.513042e-01 -4.034652e-03 9.096588e-04 -3.569746e-03 5.020348e-02 1.876745e-03 6.589957e-02 
6.900000e+00 -1.614212e-02 7.600848e-04 -7.046791e-03 1.380735e-01 6.193762e-03 1.579757e-01 -3.942421e-03 9.765220e-04 -3.697368e-03 5.098712e-02 2.054715e-03 6.752789e-02 
7.000000e+00 -1.653129e-02 8.611752e-04 -7.422918e-03 1.432102e-01 6.409074e-03 1.648089e-01 -3.839145e-03 1.045635e-03 -3.825162e-03 5.174071e-02 2.254964e-03 6.912920e-02 
7.100000e+00 -1.690958e-02 9.692857e-04 -7.811820e-03 1.484206e-01 6.645534e-03 1.718005e-01 -3.724814e-03 1.116935e-03 -3.952831e-03 5.246324e-02 2.478097e-03 7.069892e-02 
7.200000e+00 -1.727589e-02 1.084632e-03 -8.213469e-03 1.537017e-01 6.905457e-03 1.789474e-01 -3.599460e-03 1.190349e-03 -4.080063e-03 5.315381e-02 2.724562e-03 7.223239e-02 
7.300000e+00 -1.762911e-02 1.207422e-03 -8.627806e-03 1.590503e-01 7.191209e-03 1.862456e-01 -3.463151e-03 1.265795e-03 -4.206540e-03 5.381158e-02 2.994643e-03 7.372486e-02 
7.400000e+00 -1.796816e-02 1.337854e-03 -9.054740e-03 1.644630e-01 7.505143e-03 1.936909e-01 -3.315997e-03 1.343179e-03 -4.331937e-03 5.443584e-02 3.288390e-03 7.517161e-02 
7.500000e+00 -1.829196e-02 1.476118e-03 -9.494145e-03 1.699363e-01 7.849653e-03 2.012783e-01 -3.158154e-03 1.422399e-03 -4.455917e-03 5.502596e-02 3.605650e-03 7.656786e-02 
7.600000e+00 -1.859944e-02 1.622392e-03 -9.945865e-03 1.754670e-01 8.227072e-03 2.090026e-01 -2.989814e-03 1.503341e-03 -4.578143e-03 5.558142e-02 3.946045e-03 7.790888e-02 
7.700000e+00 -1.888957e-02 1.776842e-03 -1.040970e-02 1.810514e-01 8.639663e-03 2.168581e-01 -2.811216e-03 1.585880e-03 -4.698274e-03 5.610176e-02 4.308958e-03 7.919005e-02 
7.800000e+00 -1.916135e-02 1.939618e-03 -1.088544e-02 1.866861e-01 9.089613e-03 2.248385e-01 -2.622639e-03 1.669882e-03 -4.815965e-03 5.658662e-02 4.693538e-03 8.040681e-02 
7.900000e+00 -1.941378e-02 2.110861e-03 -1.137281e-02 1.923676e-01 9.579038e-03 2.329371e-01 -2.424404e-03 1.755203e-03 -4.930868e-03 5.703573e-02 5.098698e-03 8.155472e-02 
8.000000e+00 -1.964592e-02 2.290696e-03 -1.187151e-02 1.980921e-01 1.010996e-02 2.411470e-01 -2.216873e-03 1.841688e-03 -5.042636e-03 5.744890e-02 5.523120e-03 8.262942e-02 
8.100000e+00 -1.985686e-02 2.479231e-03 -1.238122e-02 2.038562e-01 1.068423e-02 2.494605e-01 -2.000448e-03 1.929173e-03 -5.150923e-03 5.782600e-02 5.965244e-03 8.362679e-02 
8.200000e+00 -2.004573e-02 2.676558e-03 -1.290156e-02 2.096561e-01 1.130353e-02 2.578696e-01 -1.775575e-03 2.017485e-03 -5.255385e-03 5.816696e-02 6.423254e-03 8.454289e-02 
8.300000e+00 -2.021171e-02 2.882750e-03 -1.343215e-02 2.154883e-01 1.196936e-02 2.663662e-01 -1.542732e-03 2.106440e-03 -5.355685e-03 5.847179e-02 6.895138e-03 8.537402e-02 
8.400000e+00 -2.035402e-02 3.097862e-03 -1.397255e-02 2.213493e-01 1.268298e-02 2.749415e-01 -1.302435e-03 2.195849e-03 -5.451491e-03 5.874051e-02 7.378688e-03 8.611679e-02 
8.500000e+00 -2.047196e-02 3.321929e-03 -1.452229e-02 2.272352e-01 1.344542e-02 2.835865e-01 -1.055235e-03 2.285513e-03 -5.542480e-03 5.897320e-02 7.871497e-03 8.676809e-02 
8.600000e+00 -2.056486e-02 3.554966e-03 -1.508088e-02 2.331427e-01 1.425749e-02 2.922919e-01 -8.017140e-04 2.375226e-03 -5.628337e-03 5.916999e-02 8.370967e-03 8.732508e-02 
8.700000e+00 -2.063212e-02 3.796968e-03 -1.564778e-02 2.390680e-01 1.511973e-02 3.010483e-01 -5.424870e-04 2.464776e-03 -5.708756e-03 5.933101e-02 8.874358e-03 8.778529e-02 
8.800000e+00 -2.067319e-02 4.047908e-03 -1.622244e-02 2.450077e-01 1.603239e-02 3.098458e-01 -2.781967e-04 2.553942e-03 -5.783446e-03 5.945643e-02 9.378775e-03 8.814661e-02 
8.900000e+00 -2.068761e-02 4.307736e-03 -1.680427e-02 2.509582e-01 1.699542e-02 3.186743e-01 -9.513806e-06 2.642501e-03 -5.852128e-03 5.954642e-02 9.881193e-03 8.840729e-02 
9.000000e+00 -2.067497e-02 4.576380e-03 -1.739265e-02 2.569158e-01 1.800846e-02 3.275238e-01 2.628740e-04 2.730224e-03 -5.914538e-03 5.960115e-02 1.037856e-02 8.856600e-02 
9.100000e+00 -2.063493e-02 4.853746e-03 -1.798695e-02 2.628772e-01 1.907086e-02 3.363840e-01 5.382626e-04 2.816880e-03 -5.970436e-03 5.962079e-02 1.086779e-02 8.862185e-02 
9.200000e+00 -2.056724e-02 5.139714e-03 -1.858651e-02 2.688388e-01 2.018165e-02 3.452446e-01 8.159313e-04 2.902236e-03 -6.019596e-03 5.960549e-02 1.134579e-02 8.857433e-02 
9.300000e+00 -2.047170e-02 5.434142e-03 -1.919065e-02 2.747971e-01 2.133954e-02 3.540954e-01 1.095143e-03 2.986055e-03 -6.061810e-03 5.955541e-02 1.180941e-02 8.842336e-02 
9.400000e+00 -2.034819e-02 5.736866e-03 -1.979864e-02 2.807487e-01 2.254296e-02 3.629260e-01 1.375149e-03 3.068099e-03 -6.096894e-03 5.947068e-02 1.225555e-02 8.816928e-02 
9.500000e+00 -2.019666e-02 6.047695e-03 -2.040979e-02 2.866901e-01 2.379003e-02 3.717260e-01 1.655202e-03 3.148133e-03 -6.124687e-03 5.935142e-02 1.268122e-02 8.781286e-02 
9.600000e+00 -2.001717e-02 6.366417e-03 -2.102334e-02 2.926179e-01 2.507849e-02 3.804853e-01 1.934540e-03 3.225918e-03 -6.145049e-03 5.919772e-02 1.308345e-02 8.735537e-02 
9.700000e+00 -1.980980e-02 6.692794e-03 -2.163854e-02 2.985285e-01 2.640583e-02 3.891937e-01 2.212407e-03 3.301220e-03 -6.157869e-03 5.900963e-02 1.345945e-02 8.679846e-02 
9.800000e+00 -1.957476e-02 7.026567e-03 -2.225464e-02 3.044187e-01 2.776933e-02 3.978415e-01 2.488058e-03 3.373811e-03 -6.163062e-03 5.878722e-02 1.380664e-02 8.614415e-02 
9.900000e+00 -1.931230e-02 7.367456e-03 -2.287088e-02 3.102848e-01 2.916601e-02 4.064192e-01 2.760762e-03 3.443468e-03 -6.160571e-03 5.853052e-02 1.412262e-02 8.539487e-02 
1.000000e+01 -1.902274e-02 7.715156e-03 -2.348649e-02 3.161236e-01 3.059268e-02 4.149173e-01 3.029796e-03 3.509973e-03 -6.150366e-03 5.823956e-02 1.440524e-02 8.455341e-02 
1.010000e+01 -1.870648e-02 8.069341e-03 -2.410071e-02 3.219316e-01 3.204590e-02 4.233270e-01 3.294449e-03 3.573114e-03 -6.132446e-03 5.791436e-02 1.465252e-02 8.362295e-02 
1.020000e+01 -1.836401e-02 8.429663e-03 -2.471274e-02 3.277053e-01 3.352202e-02 4.316392e-01 3.554022e-03 3.632685e-03 -6.106837e-03 5.755492e-02 1.486270e-02 8.260705e-02 
1.030000e+01 -1.799586e-02 8.795756e-03 -2.532183e-02 3.334414e-01 3.501724e-02 4.398457e-01 3.807840e-03 3.688490e-03 -6.073593e-03 5.716125e-02 1.503430e-02 8.150954e-02 
1.040000e+01 -1.760265e-02 9.167233e-03 -2.592721e-02 3.391365e-01 3.652766e-02 4.479386e-01 4.055261e-03 3.740345e-03 -6.032802e-03 5.673337e-02 1.516620e-02 8.033455e-02 
1.050000e+01 -1.718504e-02 9.543688e-03 -2.652814e-02 3.447870e-01 3.804919e-02 4.559102e-01 4.295658e-03 3.788075e-03 -5.984584e-03 5.627132e-02 1.525755e-02 7.908655e-02 
1.060000e+01 -1.674378e-02 9.924700e-03 -2.712388e-02 3.503896e-01 3.957774e-02 4.637536e-01 4.528444e-03 3.831516e-03 -5.929083e-03 5.577515e-02 1.530779e-02 7.777019e-02 
1.070000e+01 -1.627964e-02 1.030984e-02 -2.771371e-02 3.559408e-01 4.110922e-02 4.714621e-01 4.753065e-03 3.870524e-03 -5.866472e-03 5.524499e-02 1.531668e-02 7.639022e-02 
1.080000e+01 -1.579347e-02 1.069865e-02 -2.829693e-02 3.614374e-01 4.263955e-02 4.790296e-01 4.969003e-03 3.904966e-03 -5.796952e-03 5.468104e-02 1.528426e-02 7.495157e-02 
1.090000e+01 -1.528615e-02 1.109067e-02 -2.887287e-02 3.668759e-01 4.416466e-02 4.864506e-01 5.175777e-03 3.934725e-03 -5.720750e-03 5.408352e-02 1.521089e-02 7.345932e-02 
1.100000e+01 -1.475863e-02 1.148544e-02 -2.944088e-02 3.722530e-01 4.568046e-02 4.937199e-01 5.372941e-03 3.959698e-03 -5.638120e-03 5.345274e-02 1.509723e-02 7.191869e-02 
1.110000e+01 -1.421189e-02 1.188246e-02 -3.000030e-02 3.775654e-01 4.718289e-02 5.008329e-01 5.560083e-03 3.979800e-03 -5.549344e-03 5.278905e-02 1.494424e-02 7.033505e-02 
1.120000e+01 -1.364694e-02 1.228124e-02 -3.055056e-02 3.828098e-01 4.866810e-02 5.077856e-01 5.736840e-03 3.994961e-03 -5.454720e-03 5.209292e-02 1.475307e-02 6.871364e-02 
1.130000e+01 -1.306486e-02 1.268129e-02 -3.109107e-02 3.879830e-01 5.013234e-02 5.145745e-01 5.902893e-03 4.005134e-03 -5.354577e-03 5.136492e-02 1.452527e-02 6.705981e-02 
1.140000e+01 -1.246673e-02 1.308210e-02 -3.162130e-02 3.930817e-01 5.157200e-02 5.211967e-01 6.057964e-03 4.010288e-03 -5.249263e-03 5.060573e-02 1.426257e-02 6.537887e-02 
1.150000e+01 -1.185366e-02 1.348317e-02 -3.214076e-02 3.981030e-01 5.298370e-02 5.276496e-01 6.201818e-03 4.010411e-03 -5.139138e-03 4.981614e-02 1.396690e-02 6.367599e-02 
1.160000e+01 -1.122677e-02 1.388400e-02 -3.264897e-02 4.030439e-01 5.436427e-02 5.339314e-01 6.334262e-03 4.005512e-03 -5.024574e-03 4.899706e-02 1.364033e-02 6.195625e-02 
1.170000e+01 -1.058720e-02 1.428410e-02 -3.314553e-02 4.079015e-01 5.571075e-02 5.400405e-01 6.455151e-03 3.995616e-03 -4.905957e-03 4.814953e-02 1.328511e-02 6.022457e-02 
1.180000e+01 -9.936125e-03 1.468296e-02 -3.363004e-02 4.126729e-01 5.702042e-02 5.459761e-01 6.564377e-03 3.980772e-03 -4.783687e-03 4.727470e-02 1.290365e-02 5.848575e-02 
1.190000e+01 -9.274705e-03 1.508010e-02 -3.410216e-02 4.173556e-01 5.829074e-02 5.517375e-01 6.661881e-03 3.961043e-03 -4.658174e-03 4.637386e-02 1.249852e-02 5.674450e-02 
1.200000e+01 -8.604126e-03 1.547502e-02 -3.456159e-02 4.219469e-01 5.951944e-02 5.573250e-01 6.747639e-03 3.936513e-03 -4.529835e-03 4.544838e-02 1.207239e-02 5.500531e-02 
1.210000e+01 -7.925552e-03 1.586725e-02 -3.500805e-02 4.264445e-01 6.070458e-02 5.627387e-01 6.821669e-03 3.907284e-03 -4.399082e-03 4.449978e-02 1.162790e-02 5.327239e-02 
1.220000e+01 -7.240165e-03 1.625633e-02 -3.544133e-02 4.308462e-01 6.184448e-02 5.679796e-01 6.884041e-03 3.873480e-03 -4.266344e-03 4.352974e-02 1.116788e-02 5.154977e-02 
1.230000e+01 -6.549130e-03 1.664180e-02 -3.586126e-02 4.351498e-01 6.293773e-02 5.730491e-01 6.934853e-03 3.835242e-03 -4.132042e-03 4.254004e-02 1.069511e-02 4.984123e-02 
1.240000e+01 -5.853595e-03 1.702323e-02 -3.626771e-02 4.393536e-01 6.398321e-02 5.779486e-01 6.974240e-03 3.792721e-03 -3.996586e-03 4.153252e-02 1.021229e-02 4.815026e-02 
1.250000e+01 -5.154688e-03 1.740019e-02 -3.666056e-02 4.434557e-01 6.498001e-02 5.826801e-01 7.002364e-03 3.746086e-03 -3.860379e-03 4.050908e-02 9.722081e-03 4.648011e-02 
1.260000e+01 -4.453517e-03 1.777230e-02 -3.703978e-02 4.474548e-01 6.592752e-02 5.872457e-01 7.019420e-03 3.695515e-03 -3.723812e-03 3.947173e-02 9.227052e-03 4.483375e-02 
