1.734721e-006 1.109936e-005 0.000000e+000 -1.064691e-005 0.000000e+000 0.000000e+000 3.805389e-001 -6.202993e-001 1.285838e+000 2.441228e+000 1.706012e+000 -1.005118e+000 2.789690e-006 3.786991e-005 0.000000e+000 -5.732347e-006 0.000000e+000 0.000000e+000 4.193130e-004 -1.128667e-003 -1.867216e-003 3.792802e-004 -3.999079e-004 1.424484e-003 -1.871421e-005 
2.010238e-006 1.540630e-005 0.000000e+000 -1.092210e-005 0.000000e+000 0.000000e+000 3.805820e-001 -6.204212e-001 1.285638e+000 2.441270e+000 1.705969e+000 -1.004965e+000 2.694950e-006 4.857097e-005 0.000000e+000 5.756566e-007 0.000000e+000 0.000000e+000 4.422564e-004 -1.310632e-003 -2.141353e-003 4.669489e-004 -4.514901e-004 1.629363e-003 -2.694098e-005 
2.268084e-006 2.087657e-005 0.000000e+000 -1.045848e-005 0.000000e+000 0.000000e+000 3.806271e-001 -6.205620e-001 1.285410e+000 2.441322e+000 1.705921e+000 -1.004792e+000 2.431430e-006 6.116253e-005 0.000000e+000 9.082611e-006 0.000000e+000 0.000000e+000 4.574285e-004 -1.508166e-003 -2.433336e-003 5.665098e-004 -5.031776e-004 1.848262e-003 -3.812387e-005 
2.489958e-006 2.770701e-005 0.000000e+000 -9.024640e-006 0.000000e+000 0.000000e+000 3.806732e-001 -6.207233e-001 1.285151e+000 2.441384e+000 1.705868e+000 -1.004595e+000 1.970811e-006 7.580049e-005 0.000000e+000 2.001709e-005 0.000000e+000 0.000000e+000 4.636693e-004 -1.721830e-003 -2.743267e-003 6.786565e-004 -5.542630e-004 2.081287e-003 -5.311506e-005 
2.654771e-006 3.610997e-005 0.000000e+000 -6.366921e-006 0.000000e+000 0.000000e+000 3.807195e-001 -6.209069e-001 1.284860e+000 2.441458e+000 1.705811e+000 -1.004375e+000 1.285780e-006 9.263801e-005 0.000000e+000 3.359475e-005 0.000000e+000 0.000000e+000 4.598537e-004 -1.952171e-003 -3.071248e-003 8.040921e-004 -6.040628e-004 2.328537e-003 -7.294975e-005 
2.738772e-006 4.631291e-005 0.000000e+000 -2.210825e-006 0.000000e+000 0.000000e+000 3.807648e-001 -6.211143e-001 1.284536e+000 2.441545e+000 1.705748e+000 -1.004129e+000 3.503738e-007 1.118246e-004 0.000000e+000 5.001701e-005 0.000000e+000 0.000000e+000 4.448935e-004 -2.199702e-003 -3.417364e-003 9.435277e-004 -6.519275e-004 2.590104e-003 -9.886916e-005 
2.715687e-006 5.855803e-005 0.000000e+000 3.737535e-006 0.000000e+000 0.000000e+000 3.808081e-001 -6.213474e-001 1.284176e+000 2.441647e+000 1.705680e+000 -1.003856e+000 -8.597639e-007 1.335052e-004 0.000000e+000 6.946995e-005 0.000000e+000 0.000000e+000 4.177398e-004 -2.464900e-003 -3.781672e-003 1.097679e-003 -6.972481e-004 2.866064e-003 -1.323434e-004 
2.556900e-006 7.310175e-005 0.000000e+000 1.178986e-005 0.000000e+000 0.000000e+000 3.808479e-001 -6.216079e-001 1.283779e+000 2.441765e+000 1.705608e+000 -1.003555e+000 -2.367204e-006 1.578191e-004 0.000000e+000 9.212346e-005 0.000000e+000 0.000000e+000 3.773892e-004 -2.748196e-003 -4.164197e-003 1.267263e-003 -7.394610e-004 3.156477e-003 -1.750935e-004 
2.231637e-006 9.021410e-005 0.000000e+000 2.227401e-005 0.000000e+000 0.000000e+000 3.808831e-001 -6.218977e-001 1.283343e+000 2.441901e+000 1.705532e+000 -1.003225e+000 -4.192617e-006 1.848995e-004 0.000000e+000 1.181306e-004 0.000000e+000 0.000000e+000 3.228891e-004 -3.049971e-003 -4.564936e-003 1.452987e-003 -7.780493e-004 3.461377e-003 -2.291125e-004 
1.707153e-006 1.101781e-004 0.000000e+000 3.553232e-005 0.000000e+000 0.000000e+000 3.809120e-001 -6.222185e-001 1.282866e+000 2.442057e+000 1.705453e+000 -1.002863e+000 -6.354665e-006 2.148718e-004 0.000000e+000 1.476277e-004 0.000000e+000 0.000000e+000 2.533443e-004 -3.370560e-003 -4.983854e-003 1.655543e-003 -8.125470e-004 3.780804e-003 -2.966842e-004 
9.489337e-007 1.332887e-004 0.000000e+000 5.191990e-005 0.000000e+000 0.000000e+000 3.809332e-001 -6.225724e-001 1.282345e+000 2.442233e+000 1.705370e+000 -1.002468e+000 -8.869970e-006 2.478531e-004 0.000000e+000 1.807343e-004 0.000000e+000 0.000000e+000 1.679228e-004 -3.710246e-003 -5.420889e-003 1.875595e-003 -8.425387e-004 4.114802e-003 -3.804000e-004 
-7.910083e-008 1.598526e-004 0.000000e+000 7.180295e-005 0.000000e+000 0.000000e+000 3.809451e-001 -6.229612e-001 1.281781e+000 2.442432e+000 1.705285e+000 -1.002039e+000 -1.175318e-005 2.839513e-004 0.000000e+000 2.175530e-004 0.000000e+000 0.000000e+000 6.586238e-005 -4.069267e-003 -5.875958e-003 2.113774e-003 -8.676544e-004 4.463395e-003 -4.831724e-004 
-1.414395e-006 1.901862e-004 0.000000e+000 9.555712e-005 0.000000e+000 0.000000e+000 3.809458e-001 -6.233869e-001 1.281170e+000 2.442656e+000 1.705197e+000 -1.001575e+000 -1.501701e-005 3.232646e-004 0.000000e+000 2.581699e-004 0.000000e+000 0.000000e+000 -5.352460e-005 -4.447810e-003 -6.348954e-003 2.370672e-003 -8.875650e-004 4.826572e-003 -6.082446e-004 
-3.095563e-006 2.246156e-004 0.000000e+000 1.235659e-004 0.000000e+000 0.000000e+000 3.809337e-001 -6.238514e-001 1.280510e+000 2.442907e+000 1.705107e+000 -1.001073e+000 -1.867232e-005 3.658806e-004 0.000000e+000 3.026551e-004 0.000000e+000 0.000000e+000 -1.908470e-004 -4.846021e-003 -6.839755e-003 2.646835e-003 -9.019794e-004 5.204286e-003 -7.591969e-004 
-5.162209e-006 2.634750e-004 0.000000e+000 1.562189e-004 0.000000e+000 0.000000e+000 3.809070e-001 -6.243568e-001 1.279801e+000 2.443186e+000 1.705017e+000 -1.000534e+000 -2.272806e-005 4.118755e-004 0.000000e+000 3.510637e-004 0.000000e+000 0.000000e+000 -3.466326e-004 -5.263993e-003 -7.348217e-003 2.942749e-003 -9.106458e-004 5.596479e-003 -9.399484e-004 
-7.654752e-006 3.071055e-004 0.000000e+000 1.939108e-004 0.000000e+000 0.000000e+000 3.808638e-001 -6.249049e-001 1.279040e+000 2.443496e+000 1.704925e+000 -9.999537e-001 -2.719131e-005 4.613139e-004 0.000000e+000 4.034368e-004 0.000000e+000 0.000000e+000 -5.213265e-004 -5.701778e-003 -7.874184e-003 3.258828e-003 -9.133543e-004 6.003128e-003 -1.154754e-003 
-1.061423e-005 3.558543e-004 0.000000e+000 2.370394e-004 0.000000e+000 0.000000e+000 3.808021e-001 -6.254978e-001 1.278226e+000 2.443839e+000 1.704834e+000 -9.993324e-001 -3.206740e-005 5.142482e-004 0.000000e+000 4.598016e-004 0.000000e+000 0.000000e+000 -7.152882e-004 -6.159379e-003 -8.417481e-003 3.595416e-003 -9.099261e-004 6.424166e-003 -1.408196e-003 
-1.408212e-005 4.100730e-004 0.000000e+000 2.860046e-004 0.000000e+000 0.000000e+000 3.807201e-001 -6.261374e-001 1.277356e+000 2.444216e+000 1.704744e+000 -9.986684e-001 -3.735995e-005 5.707185e-004 0.000000e+000 5.201721e-004 0.000000e+000 0.000000e+000 -9.287907e-004 -6.636755e-003 -8.977920e-003 3.952790e-003 -9.002100e-004 6.859476e-003 -1.705171e-003 
-1.810018e-005 4.701168e-004 0.000000e+000 3.412074e-004 0.000000e+000 0.000000e+000 3.806157e-001 -6.268258e-001 1.276430e+000 2.444630e+000 1.704654e+000 -9.979601e-001 -4.307092e-005 6.307525e-004 0.000000e+000 5.845498e-004 0.000000e+000 0.000000e+000 -1.162021e-003 -7.133820e-003 -9.555293e-003 4.331150e-003 -8.840833e-004 7.308898e-003 -2.050871e-003 
-2.271025e-005 5.363428e-004 0.000000e+000 4.030479e-004 0.000000e+000 0.000000e+000 3.804870e-001 -6.275649e-001 1.275444e+000 2.445083e+000 1.704567e+000 -9.972061e-001 -4.920039e-005 6.943647e-004 0.000000e+000 6.529255e-004 0.000000e+000 0.000000e+000 -1.415081e-003 -7.650442e-003 -1.014938e-002 4.730600e-003 -8.614641e-004 7.772329e-003 -2.450760e-003 
-2.795415e-005 6.091091e-004 0.000000e+000 4.719251e-004 0.000000e+000 0.000000e+000 3.803320e-001 -6.283565e-001 1.274399e+000 2.445577e+000 1.704482e+000 -9.964052e-001 -5.574677e-005 7.615569e-004 0.000000e+000 7.252790e-004 0.000000e+000 0.000000e+000 -1.687987e-003 -8.186443e-003 -1.075994e-002 5.151166e-003 -8.322998e-004 8.249634e-003 -2.910544e-003 
-3.387341e-005 6.887732e-004 0.000000e+000 5.482352e-004 0.000000e+000 0.000000e+000 3.801488e-001 -6.292028e-001 1.273292e+000 2.446114e+000 1.704401e+000 -9.955558e-001 -6.270684e-005 8.323183e-004 0.000000e+000 8.015792e-004 0.000000e+000 0.000000e+000 -1.980674e-003 -8.741601e-003 -1.138673e-002 5.592796e-003 -7.965624e-004 8.740605e-003 -3.436141e-003 
-4.050915e-005 7.756909e-004 0.000000e+000 6.323711e-004 0.000000e+000 0.000000e+000 3.799352e-001 -6.301055e-001 1.272121e+000 2.446696e+000 1.704323e+000 -9.946566e-001 -7.007569e-005 9.066257e-004 0.000000e+000 8.817851e-004 0.000000e+000 0.000000e+000 -2.292990e-003 -9.315654e-003 -1.202946e-002 6.055362e-003 -7.542531e-004 9.244998e-003 -4.033638e-003 
-4.790194e-005 8.702153e-004 0.000000e+000 7.247208e-004 0.000000e+000 0.000000e+000 3.796895e-001 -6.310665e-001 1.270885e+000 2.447326e+000 1.704250e+000 -9.937063e-001 -7.784655e-005 9.844429e-004 0.000000e+000 9.658474e-004 0.000000e+000 0.000000e+000 -2.624707e-003 -9.908293e-003 -1.268786e-002 6.538634e-003 -7.054177e-004 9.762641e-003 -4.709251e-003 
-5.609158e-005 9.726949e-004 0.000000e+000 8.256672e-004 0.000000e+000 0.000000e+000 3.794097e-001 -6.320878e-001 1.269583e+000 2.448005e+000 1.704182e+000 -9.927036e-001 -8.601098e-005 1.065722e-003 0.000000e+000 1.053708e-003 0.000000e+000 0.000000e+000 -2.975518e-003 -1.051917e-002 -1.336162e-002 7.042315e-003 -6.501300e-004 1.029331e-002 -5.469281e-003 
-6.511693e-005 1.083473e-003 0.000000e+000 9.355867e-004 0.000000e+000 0.000000e+000 3.790938e-001 -6.331710e-001 1.268213e+000 2.448735e+000 1.704120e+000 -9.916472e-001 -9.455898e-005 1.150404e-003 0.000000e+000 1.145298e-003 0.000000e+000 0.000000e+000 -3.345041e-003 -1.114789e-002 -1.405042e-002 7.566038e-003 -5.884873e-004 1.083668e-002 -6.320061e-003 
-7.501577e-005 1.202887e-003 0.000000e+000 1.054849e-003 0.000000e+000 0.000000e+000 3.787400e-001 -6.343179e-001 1.266773e+000 2.449518e+000 1.704065e+000 -9.905359e-001 -1.034788e-004 1.238417e-003 0.000000e+000 1.240544e-003 0.000000e+000 0.000000e+000 -3.732820e-003 -1.179404e-002 -1.475392e-002 8.109357e-003 -5.206269e-004 1.139247e-002 -7.267906e-003 
-8.582463e-005 1.331265e-003 0.000000e+000 1.183815e-003 0.000000e+000 0.000000e+000 3.783466e-001 -6.355303e-001 1.265261e+000 2.450357e+000 1.704016e+000 -9.893683e-001 -1.127570e-004 1.329679e-003 0.000000e+000 1.339363e-003 0.000000e+000 0.000000e+000 -4.138335e-003 -1.245715e-002 -1.547177e-002 8.671750e-003 -4.467260e-004 1.196044e-002 -8.319066e-003 
-9.757862e-005 1.468928e-003 0.000000e+000 1.322837e-003 0.000000e+000 0.000000e+000 3.779118e-001 -6.368099e-001 1.263678e+000 2.451253e+000 1.703976e+000 -9.881434e-001 -1.223785e-004 1.424099e-003 0.000000e+000 1.441665e-003 0.000000e+000 0.000000e+000 -4.560997e-003 -1.313671e-002 -1.620362e-002 9.252636e-003 -3.669847e-004 1.254025e-002 -9.479662e-003 
-1.103112e-004 1.616186e-003 0.000000e+000 1.472260e-003 0.000000e+000 0.000000e+000 3.774339e-001 -6.381582e-001 1.262020e+000 2.452208e+000 1.703943e+000 -9.868599e-001 -1.323271e-004 1.521574e-003 0.000000e+000 1.547353e-003 0.000000e+000 0.000000e+000 -5.000156e-003 -1.383220e-002 -1.694907e-002 9.851386e-003 -2.816273e-004 1.313150e-002 -1.075564e-002 
-1.240543e-004 1.773341e-003 0.000000e+000 1.632417e-003 0.000000e+000 0.000000e+000 3.769112e-001 -6.395768e-001 1.260287e+000 2.453224e+000 1.703919e+000 -9.855167e-001 -1.425846e-004 1.621993e-003 0.000000e+000 1.656325e-003 0.000000e+000 0.000000e+000 -5.455107e-003 -1.454306e-002 -1.770774e-002 1.046730e-002 -1.909193e-004 1.373388e-002 -1.215271e-002 
-1.388378e-004 1.940679e-003 0.000000e+000 1.803631e-003 0.000000e+000 0.000000e+000 3.763424e-001 -6.410673e-001 1.258478e+000 2.454302e+000 1.703905e+000 -9.841128e-001 -1.531318e-004 1.725237e-003 0.000000e+000 1.768472e-003 0.000000e+000 0.000000e+000 -5.925093e-003 -1.526870e-002 -1.847923e-002 1.109962e-002 -9.515485e-005 1.434705e-002 -1.367631e-002 
-1.546897e-004 2.118478e-003 0.000000e+000 1.986214e-003 0.000000e+000 0.000000e+000 3.757258e-001 -6.426311e-001 1.256591e+000 2.455445e+000 1.703901e+000 -9.826470e-001 -1.639481e-004 1.831179e-003 0.000000e+000 1.883680e-003 0.000000e+000 0.000000e+000 -6.409309e-003 -1.600850e-002 -1.926311e-002 1.174755e-002 5.355028e-006 1.497063e-002 -1.533153e-002 
-1.716357e-004 2.307001e-003 0.000000e+000 2.180465e-003 0.000000e+000 0.000000e+000 3.750601e-001 -6.442695e-001 1.254625e+000 2.456652e+000 1.703906e+000 -9.811183e-001 -1.750119e-004 1.939684e-003 0.000000e+000 2.001828e-003 0.000000e+000 0.000000e+000 -6.906906e-003 -1.676182e-002 -2.005895e-002 1.241027e-002 1.102833e-004 1.560414e-002 -1.712309e-002 
-1.896995e-004 2.506496e-003 0.000000e+000 2.386673e-003 0.000000e+000 0.000000e+000 3.743440e-001 -6.459839e-001 1.252579e+000 2.457927e+000 1.703923e+000 -9.795258e-001 -1.863005e-004 2.050612e-003 0.000000e+000 2.122792e-003 0.000000e+000 0.000000e+000 -7.416999e-003 -1.752801e-002 -2.086631e-002 1.308690e-002 2.192735e-004 1.624722e-002 -1.905529e-002 
-2.089025e-004 2.717199e-003 0.000000e+000 2.605113e-003 0.000000e+000 0.000000e+000 3.735763e-001 -6.477755e-001 1.250452e+000 2.459270e+000 1.703950e+000 -9.778685e-001 -1.977902e-004 2.163817e-003 0.000000e+000 2.246445e-003 0.000000e+000 0.000000e+000 -7.938672e-003 -1.830638e-002 -2.168475e-002 1.377654e-002 3.319491e-004 1.689948e-002 -2.113195e-002 
-2.292635e-004 2.939330e-003 0.000000e+000 2.836048e-003 0.000000e+000 0.000000e+000 3.727559e-001 -6.496455e-001 1.248242e+000 2.460683e+000 1.703989e+000 -9.761456e-001 -2.094564e-004 2.279147e-003 0.000000e+000 2.372654e-003 0.000000e+000 0.000000e+000 -8.470979e-003 -1.909624e-002 -2.251381e-002 1.447824e-002 4.479272e-004 1.756051e-002 -2.335640e-002 
-2.507989e-004 3.173094e-003 0.000000e+000 3.079725e-003 0.000000e+000 0.000000e+000 3.718817e-001 -6.515951e-001 1.245948e+000 2.462166e+000 1.704040e+000 -9.743562e-001 -2.212744e-004 2.396449e-003 0.000000e+000 2.501283e-003 0.000000e+000 0.000000e+000 -9.012955e-003 -1.989689e-002 -2.335302e-002 1.519108e-002 5.668213e-004 1.822982e-002 -2.573146e-002 
-2.735226e-004 3.418680e-003 0.000000e+000 3.336380e-003 0.000000e+000 0.000000e+000 3.709530e-001 -6.536252e-001 1.243571e+000 2.463721e+000 1.704103e+000 -9.724994e-001 -2.332185e-004 2.515563e-003 0.000000e+000 2.632192e-003 0.000000e+000 0.000000e+000 -9.563616e-003 -2.070761e-002 -2.420189e-002 1.591408e-002 6.882386e-004 1.890695e-002 -2.825938e-002 
-2.974459e-004 3.676262e-003 0.000000e+000 3.606235e-003 0.000000e+000 0.000000e+000 3.699688e-001 -6.557369e-001 1.241108e+000 2.465349e+000 1.704178e+000 -9.705745e-001 -2.452627e-004 2.636331e-003 0.000000e+000 2.765242e-003 0.000000e+000 0.000000e+000 -1.012197e-002 -2.152768e-002 -2.505996e-002 1.664626e-002 8.117715e-004 1.959149e-002 -3.094184e-002 
-3.225775e-004 3.945996e-003 0.000000e+000 3.889495e-003 0.000000e+000 0.000000e+000 3.689284e-001 -6.579310e-001 1.238559e+000 2.467051e+000 1.704265e+000 -9.685809e-001 -2.573808e-004 2.758590e-003 0.000000e+000 2.900289e-003 0.000000e+000 0.000000e+000 -1.068702e-002 -2.235636e-002 -2.592674e-002 1.738663e-002 9.370147e-004 2.028302e-002 -3.377996e-002 
-3.489236e-004 4.228024e-003 0.000000e+000 4.186354e-003 0.000000e+000 0.000000e+000 3.678312e-001 -6.602085e-001 1.235922e+000 2.468827e+000 1.704365e+000 -9.665177e-001 -2.695464e-004 2.882176e-003 0.000000e+000 3.037187e-003 0.000000e+000 0.000000e+000 -1.125777e-002 -2.319293e-002 -2.680173e-002 1.813421e-002 1.063571e-003 2.098110e-002 -3.677426e-002 
-3.764875e-004 4.522470e-003 0.000000e+000 4.496990e-003 0.000000e+000 0.000000e+000 3.666767e-001 -6.625699e-001 1.233198e+000 2.470678e+000 1.704478e+000 -9.643845e-001 -2.817333e-004 3.006928e-003 0.000000e+000 3.175792e-003 0.000000e+000 0.000000e+000 -1.183321e-002 -2.403666e-002 -2.768445e-002 1.888804e-002 1.191053e-003 2.168523e-002 -3.992467e-002 
-4.052701e-004 4.829443e-003 0.000000e+000 4.821565e-003 0.000000e+000 0.000000e+000 3.654644e-001 -6.650160e-001 1.230385e+000 2.472605e+000 1.704603e+000 -9.621805e-001 -2.939153e-004 3.132683e-003 0.000000e+000 3.315955e-003 0.000000e+000 0.000000e+000 -1.241238e-002 -2.488682e-002 -2.857438e-002 1.964714e-002 1.319084e-003 2.239492e-002 -4.323055e-002 
-4.352695e-004 5.149035e-003 0.000000e+000 5.160228e-003 0.000000e+000 0.000000e+000 3.641941e-001 -6.675474e-001 1.227483e+000 2.474608e+000 1.704742e+000 -9.599053e-001 -3.060663e-004 3.259281e-003 0.000000e+000 3.457531e-003 0.000000e+000 0.000000e+000 -1.299429e-002 -2.574268e-002 -2.947104e-002 2.041056e-002 1.447285e-003 2.310976e-002 -4.669071e-002 
-4.664815e-004 5.481322e-003 0.000000e+000 5.513113e-003 0.000000e+000 0.000000e+000 3.628655e-001 -6.701647e-001 1.224491e+000 2.476687e+000 1.704893e+000 -9.575584e-001 -3.181606e-004 3.386562e-003 0.000000e+000 3.600372e-003 0.000000e+000 0.000000e+000 -1.357800e-002 -2.660354e-002 -3.037391e-002 2.117735e-002 1.575292e-003 2.382933e-002 -5.030339e-002 
-4.988989e-004 5.826365e-003 0.000000e+000 5.880339e-003 0.000000e+000 0.000000e+000 3.614785e-001 -6.728683e-001 1.221408e+000 2.478843e+000 1.705057e+000 -9.551393e-001 -3.301729e-004 3.514370e-003 0.000000e+000 3.744334e-003 0.000000e+000 0.000000e+000 -1.416258e-002 -2.746868e-002 -3.128251e-002 2.194660e-002 1.702758e-003 2.455320e-002 -5.406633e-002 
-5.325125e-004 6.184208e-003 0.000000e+000 6.262012e-003 0.000000e+000 0.000000e+000 3.600330e-001 -6.756586e-001 1.218234e+000 2.481076e+000 1.705233e+000 -9.526476e-001 -3.420785e-004 3.642552e-003 0.000000e+000 3.889272e-003 0.000000e+000 0.000000e+000 -1.474715e-002 -2.833742e-002 -3.219633e-002 2.271743e-002 1.829357e-003 2.528091e-002 -5.797678e-002 
-5.673103e-004 6.554883e-003 0.000000e+000 6.658222e-003 0.000000e+000 0.000000e+000 3.585291e-001 -6.785359e-001 1.214968e+000 2.483387e+000 1.705423e+000 -9.500830e-001 -3.538533e-004 3.770961e-003 0.000000e+000 4.035042e-003 0.000000e+000 0.000000e+000 -1.533082e-002 -2.920907e-002 -3.311487e-002 2.348900e-002 1.954783e-003 2.601199e-002 -6.203151e-002 
-6.032780e-004 6.938403e-003 0.000000e+000 7.069044e-003 0.000000e+000 0.000000e+000 3.569669e-001 -6.815004e-001 1.211611e+000 2.485774e+000 1.705624e+000 -9.474451e-001 -3.654739e-004 3.899451e-003 0.000000e+000 4.181505e-003 0.000000e+000 0.000000e+000 -1.591279e-002 -3.008298e-002 -3.403763e-002 2.426047e-002 2.078748e-003 2.674599e-002 -6.622690e-002 
-6.403992e-004 7.334771e-003 0.000000e+000 7.494541e-003 0.000000e+000 0.000000e+000 3.553466e-001 -6.845525e-001 1.208161e+000 2.488239e+000 1.705838e+000 -9.447337e-001 -3.769175e-004 4.027883e-003 0.000000e+000 4.328523e-003 0.000000e+000 0.000000e+000 -1.649224e-002 -3.095850e-002 -3.496413e-002 2.503108e-002 2.200976e-003 2.748253e-002 -7.055893e-002 
